tconst;titleType;germanTitle;primaryTitle;originalTitle;startYear;endYear;runtimeMinutes;genres;IMDBRating;rating;critic;date;tags
tt6998518;movie;Mandy;Mandy;Mandy;2018;\N;121;Action,Fantasy,Horror;6.5;10.0;"[""Mandy ist ein Trip. Ein LSD Trip von zwei Geschichten auf jeweils meisterhafte Art und Weise erzählt.\n"", ""Alles beginnt mit den Worten welche die Ästhetik für den gesamten Film vorlegen soll: ""When I die, bury me deep, lay two speakers at my feet, put some headphones on my head and rock and roll me when I""m dead.”\n"", ""Der erste Teil der Geschichte spielt verträumt zwischen Fantasie und Realität bis auf sehr eindrucksvolle Art und Weise diese Grenzen gesprengt werden um in einer kakophonie von überladenen und übersteuerten Emotionen zu einem brutalen Ende kommen.\n"", ""Der zweite Teil wird zu einem wahnsinns Racheplot mit einem kompletten unhinged Nicolas Cage in reinster Form. Was diesen Teil, und auch Cage sein acting dabei so genial macht, ist die Welt in der sie leben. Er nimmt LSD zu sich, schnieft Kokain oder was auch immer es sein soll und verliert sich komplett in der Rache, so wie es Mandy auch gegen Ende erging. Alles wirkt verzerrt, laut und viel zu grell, aber genau so wird es eben auch von den Charakteren wahrgenommen.\n"", ""Die Ästhetik des Filmes ist fantastisch. Die zauberhaften Bilder, welche immer wieder durch harsche Bühnenbeleuchtung direkt aus einem Metal Konzert pickiert werden. Das verzerren von menschlichen Gesichtern. Das zerfließen der Grenzen. Der (zugegeben zum Teil sehr anstrengende aber dennoch) fantastischen Soundtrack von Johan Johanson. Die Soundeffekte welche ruhige Momente oder eben auch die chaotischen treffend komplettieren.\n"", ""Jeder Charakter ist auch fantastisch karrikativ gezeichnet. Ob es nun der Sektenführer Jeremiah Sand und seine Jünger sind, oder die Motorad Gang oder der fantastische Chemiker mit seinem Kätzchen Lizzy. Alles wirkt wie aus LSD und Metal organisch herausgewachsen.\n"", ""Dazu gibt es noch so kleine nette Bildsprachliche und Storyelemente, die einem vielleicht beim ersten mal anschauen ganz an einem vorbei ziehen. So bekämpfen doch alle Jünger Red auf ihre ganz eigene Arten und zeigen gleichzeitig warum sie sich von Sand verführen lassen haben und was sie suchen.\n"", ""Der Film hat mich damals im Kino komplett umgehauen und hat auch nach mehrmaligen Anschauen nichts von seiner Faszination eingebüst. 10 von 10. Einer meiner absoluten Lieblingsfilme.""]";2019-01-17 16:44:00;
tt5083738;movie;The Favourite;The Favourite;The Favourite;2018;\N;119;Biography,Comedy,Drama;7.5;9.0;"[""Yorgos Lanthimos gehört für mich zu einen der größten Regisseure unserer Zeit. Filme wie Dogtooth, The Lobster und vor allem Killing of a Sacred Deer, heben das Medium des Filmes in von künstlerischen wie auch handwerklichen Höhen welche man nur selten erlebt. Nicht immer leicht zugänglich aber auf seine Art und Weise durch und durch genial.\n"", ""The Favourite ist anders, als seine anderen Filme. Man merkt das er es nicht selbst geschrieben hat und sein langzeit Partner Efthymis Filippou ebenfalls nicht hand angelegt hat. Das lässt den typischen Lanthimos Charme auf seine gewisse Weise natürlich vermissen. Aber das heißt bei weitem nicht das der Film schlecht ist. Meiner Meinung wurde in diesen Film das meiste herausgeholt was dabei herausholbar war. Das Drehbuch, die Geschichte, die Dialoge und Charaktere sind fantastisch. Die drei Hauptrollen von Emma Stone, Olivia Coleman und Rachel Weisz waren alle absolut fantastisch. Man sieht selten so herausragende schauspielerische Leistungen von nicht nur einem sondern drei Charakteren in nur einem Film. Die Köstume sind absolut hinreißend und wirken vor allem wenn man über das strikte Budget liest, noch viel Beeindruckender. Die Sets sind fantastisch und wirken genau so wie man es sich vorstellt, wenn man schon öfters in größere Anwesen dieser Art besucht hat. Das die Geschichte dann noch auf echten Begebenheiten beruhen und im groben sich so abgespielt habe, ist nur noch die Kirsche oben drauf.\n"", ""Ein wirklich fantastischer Film, dem ich einzig und allein die ""Greek Weird Wave"" ein wenig vermisse. ""]";2019-01-25 13:26:00;
tt7961060;movie;Dragon Ball Super: Broly;Dragon Ball Super: Broly;Doragon bôru chô: Burorî;2018;\N;100;Action,Adventure,Animation;7.7;8.0;"[""Nach dem fantastischen Battle of Gods und dem guten Fukkatsu no F steht uns mit Dragon Ball Super Broly nun der dritte der modernen Dragon Ball Filme an. Im Vorfeld sah alles gut aus. Neue Animationen, eine neu erfundener Broly, der nach Kale nur noch mehr relevanz bekommen hat, und endlich etwas, was die Serienpause gebührend füllen konnte.\n"", ""Was dabei am Ende rauskam, hat selbst meinen Hype noch übertreffen lassen. Die Story ist wirklich interessant und lässt Broly in einem neuen Licht erscheinen. Endlich kommt Broly weg von dem einseitigen Charakter der er immer war und man fühlt sogar richtig mit ihm mit. Der Konflikt zwischen den verschiedenen Fraktionen, mit Freezer mitten drin, der sich seinen sehnlichsten Wunsch via Dragon Balls erfüllen möchte und einfach Freezer Dinge macht. Die neuen Charaktere, die man wohl nicht zum letzten mal sehen wird. Ein Blick in die Vergangenheit, die viele neue Aspekte der Welt erklären und auf interessante Art und Weise aufzeigen.\n"", ""Die Animationen sind absolut fantastisch und die kämpfe sind wirklich atemberaubend inziniert. Wenn sie diesen Stil für die Serie übernehmen würden, wäre das wirklich großartig.\n"", ""Für einen Dragon Ball Fan ein absolutes muss. ""]";2019-01-29 23:40:00;
tt7043012;movie;Die Kunst des toten Mannes;Velvet Buzzsaw;Velvet Buzzsaw;2019;\N;113;Horror,Mystery,Thriller;5.7;2.0;"[""Manchmal verraten Trailer einem zu viel und es nimmt einem die freude am Film. Als ich den Trailer gesehen habe war ich erst voller vorfreude und dann voller Sorge. Ist das wirklich das was ich denke? Wird die interessante Prämisse und die guten Schauspieler wirklich gegen Ende für einen miesen Horrorfilm verfeuert?\n"", ""Und wer hätte es gedacht, genau so passiert es auch. Der Film ist unglaublich langweillig und belanglos. Es möchte eine Parodie von großen Kunsthandel sein, aber das hat z.B. der Tatortreiniger in einer Folge so viel besser hinbekommen als all die talentierten Schauspieler und Filmemacher. Apropos Filmemacher, Nightcrawler muss wirklich ein ausrutscher von Dan Gilroy gewesen sein. Den weder das Drehbuch noch die Regie überzeugen einen in irgendeiner Art und Weise.\n"", ""Selbst die Horror Elemente waren so dilletantisch umgesetzt, das man nicht mal dort einen cheap thrill bekommen hat.\n"", ""Der Film hat ein solides Konzept das unter irgendwelchen pseudo Aussagen und schlechten Horror Elementen leidet.\n"", ""Der Trailer hat mich gewarnt und ich wollte nicht hören. Naja, insofern bin ich eigentlich selber schuld. ""]";2019-02-03 09:33:00;
tt3874544;movie;The Boss Baby;The Boss Baby;The Boss Baby;2017;\N;97;Adventure,Animation,Comedy;6.3;7.0;"[""Dieser Film war besser als er sein dürfte. Die Geschichte eines Boss Babys klingt so als ob es wirklich nur für die kleinsten der kleinste da ist. Was der Film aber ist, ist ein visueller Trip mit einer sonderbar erwachsenen Geschichte und tausend anspielungen die über den Kopf von jedem Kind hinwegfegen würde.\n"", ""Der Humor ist wirklich gut, Alec Baldwin als Corporate Baby macht seine Rolle fantastisch. Tim mit seiner blühenden Vorstellung ist aber der Star des Films. Der übergang zwischen Fantasie und Realität ist während des ganzen Filmes so fließend, das man nie wirklich zuordnen kann ob das was gerade passiert irgendwelche tragende Rolle spielt oder nicht. Am Ende erfährt man auch das alles nur eine Geschichte von Tim ist, was das zwischenspiel auch wieder egal werden lässt, da die Moral am Ende der Geschichte zählt.\n"", ""Visuell ist der Film wirklich interessant und scheuht auch nicht davor zurück ein wenig Experimenteller zu werden.\n"", ""Boss Baby ist überraschenderweise ein wenig das was ich mir von Incredibles 2 erhofft habe. Spaß für die Kleinen mit viel Futter für die Großen. ""]";2019-02-03 10:43:00;
tt4575576;movie;Christopher Robin;Christopher Robin;Christopher Robin;2018;\N;104;Adventure,Comedy,Drama;7.2;6.0;"[""Christopher Robin ist ein Film mit viel Herz und einfache Wahrheiten über das Leben. Und einfachheit ist auch ein klares Thema des Filmes. Er kratzt immer nur an der Oberfläche, geht nie wirklich irgendwo in die tiefe. Aber das ist auch vollkommen okay, den sowas will der Film gar nicht.\n"", ""Das was Christopher Robin machen möchte, macht es aber sehr gut. Das CGI ist fantastisch, die Schauspieler sind gut und vor allem die Synchronsprecher machen einen sehr guten Job.\n"", ""Ein perfekter Film für einen ruhigen Tag. ""]";2019-02-05 09:26:00;
tt0108255;movie;Super Mario Bros.;Super Mario Bros.;Super Mario Bros.;1993;\N;104;Adventure,Comedy,Family;4.1;4.0;"[""Eigentlich hab ich mir geschworen, diesen Film nie wieder zu sehen. Ich war 10 Jahre alt ich ihn zum ersten mal im Fernsehn gesehen habe. Als großer Nintendo und Mario Fan war es ein traumatisierendes Erlebnis. Bilder haben sich in mein Gehirn gebrannt. Toad, Gumpas, King Koopa aka Bowser, Yoshi, der realistische Fungus überall.\n"", ""Nun, zwanzig Jahre später habe ich mich wieder an dieses Werk gewagt und ich muss sagen... das ich es nicht ohne klaffende Wunden überstanden habe. So vieles an diesen Film ist so furchtbar. Die ganze erzählweise wirkt wie ein sechsjähriger mit zwei Tassen Kaffee und ein haufen Redbull intus. Total überdreht, chaotisch, inkoherent und anstrengend. Die Geschichte und die Charaktere sind auch alle super sonderbar, von dem furchtbaren Redesign mal abgesehen, welches den neuen Sonic Film wie ein Meisterwerk in dieser hinsicht wirken lässt.\n"", ""Aber da gab es noch mehr, Dinge die an sich gar nicht so furchtbar waren. Jemand hat sich wirklich viel Gedanken um die Welt der Dinosaurier gemacht. Wie z.B. das die Autos alle Elektronisch funktionieren, da es keine Fosilen Brennstoffe gibt. Bob Hoskins macht tatsächlich kein so schlechten Mario und John Leguizamo macht nach kurzer gewöhnen eigentlich auch ein guten Luigi. Dennis Hopper als King Koopa aka Bowser ist dagegen nicht so gut, aber ich muss sagen das ich Fiona Shaw als Cartoon Villian sehr unterhaltsam fand. Auch die kleinen Boboms und Kugel Willies waren relativ akurat. Und auch wenn man sich nach dem Schock erstmal daran gewöhnen muss, ist Yoshi doch sehr niedlich gelungen. Auch ist es ulkig wie sie Gameplay Elemente in den Film bringen wollen, wie das hohe springen oder das schießen von Feuerbällen. Man merkt das sich jemand viel mühe gegeben hat, aber all das ändert nichts daran, das dieser Film eine komplette Katastrophe ist. Ich glaube ich hätte mich auch täglich betrunken wenn ich dort mitmachen müsste. ""]";2019-02-05 11:44:00;
tt4154796;movie;Avengers 4: Endgame;Avengers: Endgame;Avengers: Endgame;2019;\N;181;Action,Adventure,Drama;8.4;7.0;"[""Ich war relativ enttäuscht, als ich das Kino verlassen habe. Endgame hat sich angefühlt wie 15% coole und interessante Szenen, 15% gute Kampfszenen und 70% langeweile. Nach zwei Tagen revidiere ich diese Aussage ein wenig, da sich die guten Szenen so viel mehr in meinen Kopf festgesetzt haben, als die schlechten.\n"", ""Ich versuche das ganze jetzt ein bisschen aufzudröseln um meinen Standpunkt zu erklären. Erst Spoilerfrei und danach werde ich offen über den Film und den Plot reden. Es wird viel zu viel in dem Film gequatscht und es gibt an vielen Ecken und Ende nur ein ständiges hin und her. Das ist per se nichts schlechtes, leider ist das nicht wirklich die Stärke von Marvel Filmen. Es gibt auch clevere Dialoge oder Charakterentwicklungen, die wirklich scheinen, aber oftmals wird das ganze wieder durch lange Szenen unterdrückt, die diesmal leider auch sehr oft Visuell langweilig sind. Diese blassen Szenen sind alle nicht ausgibig lange, aber sie kommen so oft hintereinander, dass das ganze Pacing extrem darunter leidet. Wenn die guten Szenen aber kommen, ist es wie die Sonne, welche durch eine dicke Wolkendecke bricht und wieder viel Spaß und Spannung verspricht. Und das liefern sie auch. Vor allem gegen Ende dreht der Film richtig auf und gibt einem ein zufriedenstellendes Ende für diese epische 22 Film Saga."", ""<<<SPOILERS>>>"", ""Es gibt viele Aspekte in Endgame die mir nicht wirklich passen. Ich verstehe warum sie so auf einer Depressiven Note starten, aber sie verharren viel zu lang darin. Vor allem wenn es um den Plan geht und das ständige hin und her zwischen Tony und dem rest der Gruppe. Das zieht sich in die länge und fängt relativ früh an, einem auf die nerven zu gehen. Mein nächstes Problem ist die Zeitreise. Sobald man Zeitreise in einer Geschichte implementiert wird es kompliziert und lässt Tür und Tor offen für jeglichen Bullshit Deus Ex Machina. Apropo DEM, Captain Marvel ist eindeutig zu mächtig. Sie taucht nur ein paar mal während des Filmes auf, da sie sonst jegliche Spannung kaputt machen würde, was ein Problem für die Zukunft werden wird. Mein nächstes Problem liegt an den Zeitreisen. New York ist super spaßig. Asgard hat seine Momente, wird aber durch die sturrheit von Thor ein bisschen nervig gemacht. Und auf fremden Planeten wird es ganz schlimm. Alles ist von einem grauen Schleier durchzogen. Nichts ist wirklich Visuell stimulierend oder interessant. Man könnte das aushebeln mit guten Charakteren, aber wir haben Nebula und Warmachine auf der einen Seite, die nichts mehr machen als Peter auszunocken. Und auf der anderen Seite Hawkeye und Black Widow, welche in kleinen Dosen in Ordnung, aber gerade als Duo schon fast aggresiv langweillig sind. Als es dann um den Konflikt geht, wer sich opfern wird (warum hat weder Nebula, Rocket oder Tony die beiden darüber aufgeklärt, da sie ja mitbekommen haben, was Thanos gemacht hat) sitzt man einfach nur da und hofft das es einfach vorbei ist. Außerdem wird hierbei Infinity War geschwächt, so musste Thanos das einzige was er scheinbar liebte opfern, während dort einfach nur ein Opfer verlangt wird, Freundschaft reicht aus. In diesen Arc macht sich auch ein Subplot auf, der wichtig für die Geschichte ist, aber einfach nur so langweillig ist. Ständig sieht man Nebula da hängen, während Thanos und der rest seiner Crew via Nebula Fernsehn schauen. Es werden Dinge wiederholt die man schon weiß, in einem grauen Raum. Das hätte man auch geschickter anstellen können.\n"", ""Als nächstes schleußt sich die alte Nebula in die Gegenwart (während sie Thanos die Pym Particles gibt, welches davor klar gemacht wurde das es nicht genügend dafür gibt, nur einmal hin und zurück). Jetzt kommt ein weiterer Punkt der mich sehr genervt hat. Während Thanos noch in der mächtigsten Schmiede des Universums mit der Kraft eines Sternes sich ein Handschuh schmieden musste um mit der Power der Infinity Stones zurecht zu kommen, benutzen die Avengers einfach ein Handschuh von Tony. Dieser Fakt nervt mich schon wieder eher weil es Infinity War schwächt, als das es viel zu diesem Film beiträgt. Nachdem sie es geschafft haben, und die hälfte des Universums wieder zum leben erweckt haben, kommt der Überraschugnsangriff von Thanos, welches die nächste halbe Stunde des Filmes in grau, braun und Nebel legen. Um die Szene Visuell noch langweiliger zu gestalten, komme die Kreaturen aus Avengers 1 wieder zurück, dessen Design so bieder ist, das man froh war, sie nach der New York Szenen nie wieder sehen zu müssen. Der Kampf ist ganz interessant gestaltet, doch weiß man die ganze Zeit schon, das der Rest der Crew bald auftauchen wird, weswegen sich das ganze doch mehr zieht, als sie wahrscheinlich wollten. Als dann plötzlich sich all die Portale auftun, legt der Film auch richtig zu.\n"", ""Am Ende, wenn sich der ganze Schutt gelegt hat, versuchen die Russo Brothers noch ein paar Charaktern ein würdiges Ende zu geben. Ich sage versuchen, weil sie meiner Meinung dadurch Captain America komplett zerstören. Erstes ist es recht schade das man nicht sieht, was Captain America mit all den Steinen macht, wie er auf Red Skull (er ist ja der einzige der ihn erkennen würde) reagiert, wie den Stein wieder in Natalie Portman reinstopft, etc. Aber die Entscheidung ihn danach sein Leben in ruhe Leben zu lassen, macht neue Probleme auf, welche durch soetwas wie Zeitreise entsteht. Wollt ihr mir wirklich sagen, das Captain America bei all den gräultaten der Welt einfach nur zusieht? Das er nichts in Vietnam, Korea oder gar bei den Angriffen von Space etc, irgendetwas macht? Das passt überhaupt nicht zu Steve Rogers. Und wenn er etwas gemacht hat, sollte die Gegenwart nicht davon beeinflusst werden? Es ergibt einfach keinen Sinn und erzeugt ein Paradox das man entweder akzeptieren muss oder man darüber nachdenkt und der Charakter kaputt gemacht wird.\n"", ""Nach dem ganzen gemecker möchte ich aber auch die guten Sachen hervorheben. Thor ist einfach fantastisch in seiner neuen Rolle und ich freu mich auf den neuen Guardians Film. Außerdem haben sie uns einen neuen Villian gegeben: Noobmaster69. Antman hat auch viel Screentime bekommen und ich trauere immer noch um seinen verlorenen Taco. Die Szenen in New York sind fantastisch und sind voller guter Momente. Und gerade die letzte Schlacht, wenn der Rest der Crew dazu stoßen, ist einfach nur fantastisch und spaßig. Es wäre besser wenn es Visuell ein wenig klarer gewesen wäre, aber genau das war die Kathartis die man von Endgame erwartet hat.\n"", ""Auch muss man Marvel ein großes Lob aussprechen für das was die dort geschaffen haben. Eine Geschichte über 22 Filme erzählen und auf ein zufrieden stellendes Ende zu kommen ist keine leichte Aufgabe, aber sie haben es irgendwie geschafft. ""]";2019-02-05 17:31:00;
tt0116367;movie;From Dusk Till Dawn;From Dusk Till Dawn;From Dusk Till Dawn;1996;\N;108;Action,Crime,Horror;7.2;3.0;"[""From Dusk till Dawn ist ein absoluter Kult-Film, der mir persönlich nicht gefällt.\n"", ""Die erste hälfte ist noch ganz gut, die Dialoge sind gut geschrieben, die Situationen aberwitzig und die Charaktere interessant. Das ganze wird nur durch das Schauspielerische Null Talent von Quentin Tarantino kaputt gemacht, dessen Schauspiel wie ein Dorn im Auge heraussticht.\n"", ""In der zweiten Hälfte wendet sich der ganze Film. Durchzogen von schlecht aussehenden Effekten und Sachen die Robert Rodriguez scheinbar cool findet. All das wohlgefallen welches die erste Hälfte aufgebaut hat wird hier über Bord geworfen.\n"", ""From Dusk till Dawn ist leider gar nichts für mich. ""]";2019-02-05 21:23:00;
tt3521126;movie;The Disaster Artist;The Disaster Artist;The Disaster Artist;2017;\N;104;Biography,Comedy,Drama;7.3;7.0;"[""Das dieser Film überhaupt exisitert ist ein Zeugnis der absoluten genialität der inkompetenz von Tommy Wiseau. Ein Film über die entsehung des schlechtesten, besten Films den es gibt. Und ich muss sagen, ich kann es voll verstehen. Als ich das erste mal The Room gesehen habe, war ich mir nicht wirklich klar was ich da gerade erlebt habe. Aber die faszination wurde nicht abgebrochen, sodass auch ich diesen Film heute liebe und Tommy als Kultfigur total verstehen kann.\n"", ""Und was James Franco und seine Freunde hier auf die Beine gestellt haben, hat schon manche ähnlichkeiten mit ""The Room"". Nicht das der Film schlecht ist, aber er aus einem tiefen Bewusstsein und überzeugung und liebe kommt. Alle Leute haben extrem viel Spaß beim machen dieses Films. Gerade James Franco miemt Tommy auf so eine geniale Art und Weise, das es manchmal zum wegwerfen komisch war.\n"", ""Leider verliert der Film ein bisschen an fahrt und Charm in der zweiten Hälfte, nimmt dann aber am Finale wieder richtig zu, sodass es einen mit einem wohligen Gefühl und Verständnis zurück lässt.\n"", ""Als kleines negativ, find ich es auch ein bisschen schade, das sie so viele Sachen vom Buch gestrichen haben. Es gab noch so viele Situationen und Aktionen von Tommy die so sehr für sein Charakter sprechen. Aber das tut dem Film keinen wirklich abbruch. ""]";2019-02-07 10:12:00;
tt2085910;movie;Room 237;Room 237;Room 237;2012;\N;102;Documentary;6.2;8.0;"[""Eine Ode an die Kreativität und menschlicher Vorstellungskraft, ist Room 237 eine geniale Dokumentation, die wahrscheinlich jeden Fan von Shining oder Kubrick erreichen kann.\n"", ""Auf was für absurde oder auch nachvollziehbare Theorien diese Leute kommen ist total faszinierend und spaßig zu betrachten. Gerade auch deshalb, weil jeder von ihnen kein wirklicher Idiot ist, sondern zum Teil recht namhaft in ihrem Feld. Und die Argumente können an manchen ecken und enden auch überzeugen. Wenn es um die Mondlandung geht sind schon viele interessante Bilder und Metaphern im Film (auch wenn ich eher das Gefühl hab, wenn Kubrick das gemacht hat, dann um die Leute zu trollen). Wenn es darum geht einen Papierstapel als Penisverlängerung zu nutzen oder man denkt Kubrick in den Wolken wieder zu erkennen, wird es schon sehr bizzar.\n"", ""Absolut unterhaltsam und ein Zeugnis dafür, wie genial Kubrick ist und wie seine Werke Leute bis heute faszinieren. ""]";2019-02-07 10:17:00;
tt0105643;movie;Troll 2;Troll 2;Troll 2;1990;\N;95;Comedy,Fantasy,Horror;2.9;1.0;"[""Troll 2 hat seinen legendären Status schon verdient. Ein Chaos von vorne bis hinten, mit Schauspielern die entweder nicht spielen oder zu viel spielen, mit keinen Raum dazwischen. Mit sonderbaren Entscheidungen von Charakteren, die vielleicht viele Rückschlüsse auf die Filmemacher machen lässt. Und wenn man sich die Produktion hinter dem Film anschaut, wird einem auch vieles klar. Jeder, der kein Schauspieler war, war ein Italiener, der, wenn man Glück hatte, vielleicht äußerst gebrochenes Englisch sprach. Das Drehbuch war in kaum verständlichen Englisch geschrieben, sodass die Schauspieler ihren Text selber überlegen mussten. Auch das Casting lief nicht viel besser. Die meisten Schauspieler wollten als Extra mitarbeiten und haben plötzlich Hauptrollen bekommen, von einem Gremium das kein Wort Englisch gesprochen hat und nur von den ""Vibes"" der Schauspieler ausgegangen ist. Was dabei raus kam ist ein Film der so unbeholfen ist, das selbst The Room wie ein gut durchdachtes Meisterwerk wirkt. Lustig ist auch die Anti Vegetarismus Botschaft, die der Film in sich trägt. Das liegt daran, das die Drehbuchautorin ein paar Freunde hatte, welche zu Vegetariern geworden sind, weswegen das Böse in dem Film auch mit einer Wurststulle endgültig besiegt werden kann.\n"", ""Der Film hat viele unfreiwillig lustige Stellen, die es Wert sind, einmal angeschaut zu werden. Gerade das Overacting der Hexe ist phänomenal schlecht. Nichts in diesem Film ist gruseliger als die Mutter, die scheinbar gedacht hat, die Augen immer aufzureißen ist etwas das gute Schauspieler tun? Aber leider wird der Film an vielen Stellen zu langweilig, um wirklich durchgehend packend zu sein. ""]";2019-02-11 11:01:00;
tt0949731;movie;The Happening;The Happening;The Happening;2008;\N;91;Adventure,Drama,Sci-Fi;5.0;1.0;"[""Als ich The Happening zum ersten mal gesehen habe, war ich ganz hin und weg. So viele sonderbare Entscheidung. Schauspieler, welche an sich in Ordnung sind, wirken als ob sie von Aliens ohne Menschliches Konzept ersetzt wurden. Beim ersten mal hab ich fast bis zum Ende nicht gecheckt das Wahlberg und Deschanel ein paar sein sollen. Sie wirken eher wie ein streitendes Geschwisterpaar. Eine Geschichte die an sich gruselig sein könnte, wird auf so ungeschickte und lächerliche Art und Weise Stück für Stück kaputt gemacht. Shyamalan sagt ja in Retrospektive, das dieser Film eine Art tragische Komödie sein soll... nur lustig wenn man sich Interviews von damals anschaut, in dem er darüber redet wie gruselig der Film ist, und wie er schockieren wird.\n"", ""Leider hat der Film sich beim zweiten mal anschauen nicht wirklich gehalten. Man hatte keinen Überraschungseffekt mehr, welche dumme Entscheidung als nächstes getroffen wird. Wer plötzlich über Hot Dogs redet oder wie sie schief einen Song singen um zu zeigen, wie normal sie sind. Die negativen Aspekte sind viel mehr raus gekommen. Der Film ist einfach langweilig und jämmerlich zusammengestellt. Exposition wird nur via Fernsehr und Videos am Handy gemacht. Aspekte der Geschichte werden einfach laut ausgesprochen mit einem fetten Augenzwinkern, als ob der Zuschauer nach dem Kino besuch sagen soll ""OH MAN, hätte ich doch besser zugehört."" Lange Strecken an denen einfach nichts interessantes passiert. Sinnlose Geschehnisse und schwachsinnige Entscheidungen. Was beim ersten mal noch Frisch und Lustig war, wirkte beim zweiten mal eher nervig.\n"", ""Man sollten den Film mindestens einmal in seinen Leben gesehen haben. Beim zweiten mal reicht aber auch eine Zusammenstellung auf YouTube. Wobei, ich die DVD doch empfehlen kann. Mit extra Szenen, die plötzlich extrem viel Charakter Motivation erklären, ein lausbubiger Shyamalan der davon redet wie krass und gruselig sein Film ist. Das ganze hat doch nochmal ein lächeln auf mein Gesicht gezaubert.""]";2019-02-11 11:13:00;
tt4963986;short;What We Do in the Shadows: Interviews with Some Vampires;What We Do in the Shadows: Interviews with Some Vampires;What We Do in the Shadows: Interviews with Some Vampires;2005;\N;27;Comedy,Horror,Short;7.4;6.0;"[""Der Kurzfilm bietet die perfekte Basis für das was dann 2014 auf die Beine gestellt wurde. Viele Szenen sind ja quasie 1 zu 1 übernommen worden, aber mit mehr Handwerklichen geschick, mehr Budget und mehr Charakter entwicklung wirkt dieser Film leider ein wenig zu Blass.""]";2019-02-16 22:51:00;
tt3416742;movie;5 Zimmer Küche Sarg;What We Do in the Shadows;What We Do in the Shadows;2014;\N;86;Comedy,Horror;7.6;8.0;"[""Der Film steht schon seit Jahren auf meiner Want to Watch Liste, und heute bin ich endlich dazu gekommen. Ich bin kein großer Vampir Fan. Eigentlich mag ich die Bissigen Zeitgenossen gar nicht. Das Konzept ist interessant, meistens aber nicht so gut umgesetzt. Was Taika Waititi und Jemain Clement hier auf die Beine gestellt haben ist fantastisch.\n"", ""Die Charaktere sind so gut ausgearbeitet und jeder geht in seiner Rolle richtig auf. Der Humor ist so trocken und abgefahren das ich mehrmals einfach lauthals loslachen musste. Die Geschichte ist absurd und man weiß nie wo es wirklich als nächstes hingeht. Dazu nehmen sie all die Aspekte die einen Vampir ausmachen und holen dabei das beste heraus. Ob es nun Fledermaus kämpfe in der Luft sind, das Problem das sie ihr eigenes Spiegelbild nicht sehen können, das alles was sie lieben vergehen wird.\n"", ""Der ganze Film wird nur noch besser wenn man sich ein bisschen über die Hintergründe beliest. Sie hatten 125 Stunden Material und es hat ein ganzes Jahr gebraucht bis sie es zu einem Film zusammen geschnitten haben. Die Szenen sind zum großen Teil improvisiert. Und solche Charaktere wie Stu, der Mensch der selbst das erstobener Herz der Vampire mit freude schlagen lässt, war tatsächlich ein IT Typ, den sie bei der Produktion des Kurzfilmes kennengelernt haben und einfach so in den Film übernommen haben. Sowas lässt einen den Film nur noch mehr lieben.\n"", ""Ich hab eine schwäche für Mockumentaries und das hier ist eine der besten! So ein spaßiger Film! ""]";2019-02-16 23:05:00;
tt0118571;movie;Air Force One;Air Force One;Air Force One;1997;\N;124;Action,Drama,Thriller;6.5;6.0;"[""Stirb Langsam in einem Flugzeug mit mehr Patriotismus als der ganze 4. Juli. So könnte man den Film beschreiben. Auch nach dem kalten Krieg haben sie es geschafft die Rusen und die UDSSR zu den bösewichten zu machen. Und ein Glück das der Präsident ein Medal of Honor super Spezialsoldat ist, der die ganze Sache unter Kontrolle hat.\n"", ""Ja, zugegeben, der Film ist ein bisschen Dumm. Aber Harrison Ford ist Kick Ass und Gary Oldman spielt seine Rolle als Baddy einfach richtig gut. Und alles was passiert ist so albern und so spaßig. Da ist es auch egal ob sich jemand vor eine Kugel oder ein Jet vor eine Rakete wirft.\n"", ""Der Film ist bei weitem kein Meisterwerk und der Soundtrack ist absolut furchtbar. Aber wir hatten unseren Spaß! ""]";2019-02-18 22:24:00;
tt0862467;movie;Walhalla Rising;Valhalla Rising;Valhalla Rising;2009;\N;93;Action,Adventure,Drama;6.0;1.0;"[""Wenn mich jemand fragen würde, was ist ein Prätentiöser Film, kann ich mit guten Gewissen antworten ""Walhalla Rising""\n"", ""Nur weil ein Film langsam ist, wenig Dialoge hat und vielleicht eine fantastische Landschaft in der es gefilmt wurde, macht es noch lange nicht künstlerisch Wertvoll.\n"", ""Die Kamera ist grauenhaft. Angefangen von der wackelnden Handy Cam zu den Stativ Einstellungen auf dem Boot. Der Film ist unglaublich dröge, nicht nur von der Erzählweise, sondern vor allem auch vom Visuellen her. Keiner der Schauspieler macht was her (mit der Ausnahme von Mads, der das beste aus dem Film rausholt). Alles wirkt starr und amateurhaft, als ob man sich bei der hiesigen Dorftheatergruppe die Leute rausgesucht hätten, deren schauspielerische Leistung nicht über rumstehen und doof reinkucken hinaus geht. Zeitlichkeit wird furchtbar schlecht rübergebracht. Die Gewalt ist zwar recht gnadenlos und stark, wird aber von billigen CGI Effekten überschattet. Die Beleuchtung in dem Film (vor allem in der Bootsszene) ist wirklich räudig und sehr inkonsistent. Es wirkt eher wie ein Film, bei dem man sich eben keine Gedanken um die Beleuchtung gemacht hat, warum auch.\n"", ""Der Plot ist hauchdünn, was nichts schlechtes sein muss, was aber bei diesen Film nur noch als ein weiterer negativ Punkt heraussticht.\n"", ""Was NWR hier auf die Beine gestellt hat, ist einfach nur jämmerlich. ""]";2019-02-19 20:18:00;
